,nflId,FirstName,LastName,PositionAbbr,EntryYear,DraftRound,DraftNumber,Height,Weight,College
1656,2559248,Roderick,Seals-Jones,TE,2017,,,"6'05""",243,Texas A&M
1657,2559176,Aaron,Gentry,WR,2017,,,"6'02""",209,Wyoming
1658,2559287,Isaiah,Irving,OLB,2017,,,"6'02""",254,San Jose State
1659,2559141,Amin,Bello,MLB,2017,,,"6'02""",229,Illinois State
1660,2559220,Kaimana,Nacua,SS,2017,,,"6'00""",205,Brigham Young
1661,2559192,Tyrique,Jarrett,DT,2017,,,"6'03""",335,Pittsburgh
1662,2559153,Keelan,Cole,WR,2017,,,"6'01""",194,Kentucky Wesleyan
1663,2559161,Sean,Culkin,TE,2017,,,"6'05""",255,Missouri
1664,2559164,Michael,Davis,CB,2017,,,"6'02""",196,Brigham Young
1665,2559169,Austin,Ekeler,RB,2017,,,"5'10""",195,"Western State, Colo."
1666,2559183,Nigel,Harris,OLB,2017,,,"6'02""",225,South Florida
1667,2559205,Younghoe,Koo,K,2017,,,"5'10""",195,Georgia Southern
1668,2559225,James,Onwualu,OLB,2017,,,"6'01""",232,Notre Dame
1669,2559217,Calvin,Munson,MLB,2017,,,"6'01""",245,San Diego State
1670,2559241,Travis,Rudolph,WR,2017,,,"6'00""",190,Florida State
1671,2559254,Shane,Smith,FB,2017,,,"6'02""",231,San Jose State
1672,2559150,Corey,Clement,RB,2017,,,"5'10""",220,Wisconsin
1673,2559280,Chad,Wheeler,T,2017,,,"6'06""",310,Southern California
1674,2559140,Alejandro,Barrett,DE,2017,,,"6'03""",260,San Diego State
1675,2559310,Jeremiah,Valoaga,DE,2017,,,"6'06""",275,Nevada-Las Vegas
1676,2559163,Justin,Davis,RB,2017,,,"6'01""",198,Southern California
1677,2559299,Luke,Baylis,TE,2017,,,"6'06""",245,Oregon
1678,2559152,Dylan,Cole,ILB,2017,,,"6'00""",220,Missouri State
1679,2559181,Justin,Hardee,DB,2017,,,"6'01""",200,Illinois
1680,2559321,Jamal,Carter,SS,2017,,,"6'01""",218,Miami
1681,2559325,Ferrell,Edmunds,RB,2017,,,"6'02""",223,Maryland
1682,2559356,Dominique,Hatfield,CB,2017,,,"5'10""",170,Utah
1683,2559368,Chris,Thompson,WR,2017,,,"6'00""",175,Florida
1684,2553617,Terrell,Watson,RB,2015,,,"6'01""",240,Azusa Pacific
1685,2553637,Justin,Coleman,CB,2015,,,"5'11""",190,Tennessee
1686,2553655,Anthony,Harris,FS,2015,,,"6'01""",192,Virginia
1687,2553668,Jordan,Leslie,WR,2015,,,"6'03""",215,Brigham Young
1688,2552382,Malcolm,Brown,RB,2015,,,"5'11""",227,Texas
1689,2553722,Matt,Longacre,DE,2015,,,"6'03""",255,Northwest Missouri State
1690,2553774,Cameron,Lynch,OLB,2015,,,"6'00""",229,Syracuse
1691,2553748,Darrell,Williams,T,2015,,,"6'05""",305,South Florida
1692,2553528,Ladarius,Gunter,CB,2015,,,"6'02""",201,Miami
1693,2553710,Deshazor,Everett,SS,2015,,,"6'00""",195,Texas A&M
1694,2553632,Jams,Andrews,C,2015,,,"6'03""",295,Georgia
1695,2553665,Brandon,King,FS,2015,,,"6'02""",220,Auburn
1696,2553499,Damiere,Byrd,WR,2015,,,"5'09""",180,South Carolina
1697,2553705,Jesse,Davis,G,2015,,,"6'06""",321,Idaho
1698,2553733,Thomas,Rawls,RB,2015,,,"5'09""",215,Central Michigan
1699,2553743,Rod,Smith,FB,2015,,,"6'03""",240,Ohio State
1700,2553488,Jonathan,Anderson,ILB,2015,,,"6'03""",237,Texas Christian
1701,2553500,Bryce,Callahan,CB,2015,,,"5'10""",188,Rice
1702,2553557,Rick,Lovato,LS,2015,,,"6'02""",249,Old Dominion
1703,2553583,Olsen,Pierre,DT,2015,,,"6'05""",293,Miami
1704,2553610,John,Timu,ILB,2015,,,"6'00""",246,Washington
1705,2553519,Kurtis,Drummond,SS,2015,,,"6'01""",200,Michigan State
1706,2553549,Kendall,Lamm,T,2015,,,"6'06""",310,Appalachian State
1707,2553560,Gregory,Mancz,G,2015,,,"6'04""",310,Toledo
1708,2553870,Nordly,Capi,DE,2015,,,"6'03""",249,Akron
1709,2553805,David,Irving,DE,2015,,,"6'07""",273,Iowa State
1710,2553815,Justin,March-Lillard,OLB,2015,,,"6'00""",222,Akron
1711,2553830,Wilhelm,Tye,TE,2015,,,"6'02""",256,Stony Brook
1712,2553796,Quinton,Dunbar,CB,2015,,,"6'02""",197,Florida
